cs_id,name,acronym,version,created_at,updated_at
800060,ACM International Conference on Multimedia,ACM Multimedia,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800061,IEEE International Conference on Automatic Face & Gesture Recognition,FG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800062,IEEE International Conference on Multimedia Big Data,BIGMM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800063,Proceedings of Spie--the International Society for Optical Engineering,SPIE Conferences,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800064,International Conference on Digital Image Computing Techniques and Applications,DICTA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800065,"International Conference on Infrared, Millimeter and Terahertz Waves",IRMMW-THZ,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800066,Eurographics Symposium on Rendering,ESGSR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800067,Brazilian Symposium on Robotics,SBR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800068,Functional Imaging and Modeling of the Heart,FIMH,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800069,International Symposium on Medical Information Processing and Analysis,SIPAIM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800070,"International Conference on Computer Graphics, Visualization, Computer Vision and Image Processing",CGVCVIP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800071,International Conference on Pattern Recognition Applications and Methods,ICPRAM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800072,Neural Information Processing Systems,NeurIPS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800073,Conference on Empirical Methods in Natural Language Processing,EMNDKLP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800074,Symposium on Combinatorial Search,SCS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800075,European Conference on Machine Learning and Knowledge Discovery in Databases,ECML PKDD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800076,ACM Conference on Recommender Systems,RecSYS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800077,International Conference on Data Mining,DMIN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800078,ACM International Conference on Information and Knowledge Management,ACM-CIKM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800079,International Conference on Social Computing,SocialCom,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800080,International Symposium on Imprecise Probabilities: Theories and Applications,ISIPTA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800081,International Symposium on Intelligent Data Analysis,IDA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800082,IEEE International Conference on Big Data,BigData,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800083,International Conference on Education and Technology,ICET,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800084,International Conference on Education and New Learning Technologies,EDULEARN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800085,International Conference on Information and Education Technology,ICIET,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800086,International Symposium on Educational Technology,ISET,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800087,International Conference on Information Technology and Education,ICITE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800088,International Conference on Education Technology and Computer,ICETC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800089,International Conference on Education and Multimedia Technology,ICEMT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800090,Joint Conference on Innovation and Technology in Computer Science Education,ITiCSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800091,International Conference on Educational and Information Technology,ICEIT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800092,Congresso sobre Tecnologias na Educação,CRTL+E,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800093,"International Conference on Technology and Innovation in Learning, Teaching and Education",TECH-EDU,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800094,IADIS International Conference on e-Learning,E-Learning,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800095,International conference on Technology 4 Education,T4E,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800096,International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800097,ACM Conference on Recommender Systems,Recsys,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800098,International Conference on Human-Computer Interaction,HCII,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800099,ACM Conference on Pervasive and Ubiquitous Computing,Ubicomp,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800100,Annual International Conference on Digital Government Research,DG.O,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800101,IEEE Symposium on Visual Languages and Human-Centric Computing,VL/HCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800102,Simpósio Brasileiro de Jogos e Entretenimento Digital,SBGames,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800103,Iberoamerican Workshop on Human-Computer Interaction,HCI-COLLAB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800104,Eurohaptics,Eurohaptics,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800105,International Conference on Advances in Computer-Human Interaction,IARIA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800106,Latin American Web Congress,LA-WEB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800107,Association for the Advancement of Assistive Technology in Europe Conference,AAATE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800108,Workshop sobre Educação em IHC,WEIHC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800109,Workshop sobre Interação e Pesquisa de Usuários no Desenvolvimento de Jogos,WIPLAY,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800110,Workshop on Interactions with Human Experiences,WIDE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800111,"Workshop CAPA - Culturas, Alteridades e Participações em IHC",CapaIHC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800112,ACM Hypertext Conference / Hipertext,ACM HT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800113,Congresso Brasileiro de Pesquisadores em Cibercultura,ABCIBER,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800114,International Conference Universal Access in Human-Computer Interaction,UAHCI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800115,Interaction Latin America,ILA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800116,Conference on Games,CoG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800117,IEEE International Conference on Serious Games and Applications for Health,SeGAH,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800118,ACM Symposium on Interactive 3D Graphics and Games,i3D,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800119,Digital Games Research Association International Conference,DiGRA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800120,Anais Estendidos do Simpósio Brasileiro de Jogos e Entretenimento Digital,SBGames*,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800121,Foundations of Applied Software Engineering for Games Workshop,FASE4Games,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800122,Games and Learning Alliance Conference,GALA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800123,"Workshop on Logic, Language, Information and Computation",WoLLIC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800124,"Workshop on Logic, Language, Information and Computation ",Wollic,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800125,International Conference on Automated Deduction,CADE/IJCAR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800126,Encontro de Linguística de Corpus,ELC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800127,IberSPEECH Conference,IBERSPEECH,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800128,Latin American Robotics Symposium,SBR/LARS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800129,"International Conference on Control, Automation, Robotics and Vision",ICARCV,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800130,World Robot Conference,WRC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800131,Australasian Conference on Robotics and Automation,WHC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800132,IFIP Networking Conference,Networking,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800133,International Conference on Measurement and Modeling of Computer Systems,SIGMETRICS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800134,IEEE International Conference on Cloud Computing,IEEECLOUD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800135,"IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing",CCGrid,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800136,IEEE NetSoft Conference and Workshops,NetSoft,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800137,IEEE International Conference on Smart Grid Communications,SmartGridComm,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800138,"International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800139,"IEEE International Conference on Wireless and Mobile Computing, Networking and Communications",WiMob,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800140,Wireless and Optical Communications Conference,WOCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800141,"International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",MobiQuitous,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800142,"International Conference on Software, Telecommunications and Computer Networks",SoftCOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800143,IEEE International Conference on Advanced Networks and Telecommuncations Systems,IEEEANTS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800144,IEEE International Mediterranean Conference on Communications and Networking,MEDITCOM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800145,IEEE Future Networks World Forum,FNWF,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800146,Joint IFIP Wireless and Mobile Networking Conference,WMNC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800147,Mediterranean Communication and Computer Networking Conference,MedComNet,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800148,"ACM International Symposium on Performance Evaluation of Wireless Ad Hoc, Sensor, and Ubiquitous Networks",PE-WASUM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800149,International Workshop on Management of SDN and NFV Systems,ManSDN/NFV,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800150,IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events,PerCom Workshops,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800151,IEEE Conference on Computer Communications Workshops,INFOCOM WKSHPS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800152,International Conference on Communications Workshops,ICC Workshops,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800153,International Conference on Wired & Wireless Internet Communications,WWIC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800154,IEEE Virtual Reality Conference,VR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800155,International Conference on 3D Web Technology,Web3D,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800156,EuroHaptics,EuroHaptics,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800157,IEEE International Conference on Artificial Intelligence & eXtended and Virtual Reality,AIxVR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800158,ACM Multimedia Systems Conference,MMSys,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800159,ACM International Conference on Multimedia,ACM-MM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800160,International ACM Conference on Assistive Technologies (Assets),Assets,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800161,Brazilian Symposium on Multimedia and the Web,WebMedia,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800162,International Conference on Advanced Computational Engineering and Experimenting,ACE-X,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800163,International Congress on Numerical Methods in Engineering and Applied Sciences,CIMENICS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800164,Workshop de Realidade Virtual e Aumentada,WRVA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800165,IEEE Symposium on Security and Privacy,IEEE S&P,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800166,"International Conference on Disability, Virtual Reality & Associated Technologies",ICDVRAT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800167,"IEEE International Conference on Systems, Man and Cybernetics",IEEE SMC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800168,International Conference on Computer Supported Collaborative Learning,ISLS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800169,International Conference on Social Implications of Computers in Developing Countries,ICT4D,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800170,ACM Symposium on Computer and Communications Security,CCS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800171,IEEE European Symposium on Security and Privacy,EuroS&P,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800172,"International Conference on Trust, Security and Privacy in Computing and Communications",TrustCom,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800173,Privacy Enhancing Technologies Symposium,PETS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800174,IEEE International Conference on Blockchain,Blockchain,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800175,ACM Conference on Security & Privacy in Wireless and Mobile Networks,WISEC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800176,International Conference on Advanced Information Systems Engineering,CAiSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800177,IEEE International Conference on Systems of Systems Engineering,SoSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800178,Brazilian Workshop on Social Network Analysis and Mining,BraSNAM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800179,Anais Estendidos do Simpósio Brasileiro de Sistemas de Informação,AE-SBSI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800180,ACM Symposium on Cloud Computing,SoCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800181,Australasian Conference on Information Systems,ACIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800182,"European, Mediterranean, and Middle Eastern Conference on Information Systems",EMCIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800183,IEEE International Conference on Industrial and Information Systems,ICIIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800184,IEEE International Conference on Software Services Engineering (IEEE SSE),SSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800185,Information Systems in Latin America,ISLA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800186,International Conference on eDemocracy & eGovernment (ICEDEG),CEDEM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800187,International Conference on Emerging Trends in Information Technology and Engineering,ic-ETITE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800188,International Conference on Information Systems and Computer Networks,ISCON,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800189,International Conference on Intelligent Text Processing and Computational Linguistics,CICLing,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
800190,"International Conference on Networking, Information Systems & Security",NISS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
